glyph_name,ps_name,sort_final_cdg,sort_final_a,assoc_feat_cdg,assoc_feat_a,assoc_feat_val,assoc_uids_cdg,assoc_uids_a
LtnCapAHookAbv,uni1EA2,1050.38,1050.38,,,,,
LtnCapAEgAlef,uniA7BA,1050.39,1050.39,,,,,
LtnCapADotBlw,uni1EA0,1050.471,1050.471,,,,,
LtnCapARingBlw,uni1E00,1050.473,1050.473,,,,,
LtnCapAOgonek,Aogonek,1050.62,1050.62,,,,,
LtnCapAOgonek.RetroHook,Aogonek.RetroHook,1050.63,1050.63,cv76,cv76,,0104,0104
LtnCapAStrk,uni023A,1050.75,1050.75,,,,,
LtnCapTurnedA,uni2C6F,1051.1,1051.1,,,,,
LtnCapAODigraph,uniA734,1052.1,1052.1,,,,,
LtnCapAADigraph,uniA732,1053.1,1053.1,,,,,
ModSmCapAADigraph,u10780,1053.2623,1053.2623,,,,,
LtnCapAUDigraph,uniA736,1054.1,1054.1,,,,,
LtnCapAVDigraph,uniA738,1055.1,1055.1,,,,,
LtnCapAVDigraphStrk,uniA73A,1055.75,1055.75,,,,,
LtnCapAYDigraph,uniA73C,1056.1,1056.1,,,,,
AustralSign,uni20B3,1059.1,1059.1,,,,,
LtnCapSmAlpha,uni2C6D,1060.1,1060.1,,,,,
LtnCapSmTurnedAlpha,uni2C70,1065.1,1065.1,,,,,
CyCapLigAIe,uni04D4,1070.15,1070.15,,,,,
ModCapAe,uni1D2D,1070.23,1070.23,,,,,
LtnSmCapAe,uni1D01,1070.26,1070.26,,,,,
LtnCapAeAcute,AEacute,1070.311,1070.311,,,,,
LtnCapAeMacron,uni01E2,1070.35,1070.35,,,,,
MathFrktCapA,u1D504,1080.1,1080.1,,,,,
LtnSupSmB,uni1D47,1100.22,1100.22,,,,,
LtnSmBDotAbv,uni1E03,1100.371,1100.371,,,,,
LtnSmBLineBlw,uni1E07,1100.45,1100.45,,,,,
LtnSmBDotBlw,uni1E05,1100.471,1100.471,,,,,
LtnSmBPalHook,uni1D80,1100.65,1100.65,,,,,
LtnSmBBarredStem.BarBowl,uni0180.BarBowl,1100.71,1100.71,ss04,ss04,,0180,0180
LtnSmBBarredStem,uni0180,1100.72,1100.72,,,,,
LtnSmBMiddleTilde,uni1D6C,1100.74,1100.74,,,,,
LtnSmBHook,uni0253,1100.81,1100.81,,,,,
ModSmBHook,u10785,1100.8123,1100.8123,,,,,
LtnSmBHook.TopBar,uni0253.TopBar,1100.82,1100.82,cv13,cv13,,0253,0253
LtnSmBLftHook,uniF26D,1100.83,1100.83,,,,,
LtnSmBLftMidHook,uniA797,1100.835,1100.835,,,,,
LtnSmTnSix,uni0185,1100.84,1100.84,,,,,
LtnSmBTopbar,uni0183,1100.85,1100.85,,,,,
CySmBe,uni0431,1110.1,1110.1,,,,,
CySubSmBe,u1E052,1110.12,1110.12,,,,,
ModCySmBe,u1E031,1110.13,1110.13,,,,,
CySmBe.Serb,uni0431.Serb,1110.15,1110.15,cv84,cv84,,0431,0431
CySubSmBe.Serb,u1E052.Serb,1110.152,1110.152,cv84,cv84,,1E052,1E052
ModCySmBe.Serb,u1E031.Serb,1110.153,1110.153,cv84,cv84,,1E031,1E031
CySmSoftSgn,uni044C,1120.1,1120.1,,,,,
CySmSemisoftSgn,uni048D,1120.2,1120.2,,,,,
CySmHardSgn,uni044A,1120.3,1120.3,,,,,
CySubSmHardSgn,u1E065,1120.31,1120.31,,,,,
CySmYat,uni0463,1120.4,1120.4,,,,,
CySmYeru,uni044B,1120.5,1120.5,,,,,
CySubSmYeru,u1E066,1120.51,1120.51,,,,,
ModCySmYeru,u1E047,1120.52,1120.52,,,,,
CySmYeruDiaer,uni04F9,1120.6,1120.6,,,,,
CySmVe,uni0432,1120.7,1120.7,,,,,
CySubSmVe,u1E053,1120.71,1120.71,,,,,
ModCySmVe,u1E032,1120.72,1120.72,,,,,
CyCapVe,uni0412,1150.15,1150.15,,,,,
GrCapBeta,Beta,1150.16,1150.16,,,,,
ModCapB,uni1D2E,1150.23,1150.23,,,,,
LtnSmCapB,uni0299,1150.26,1150.26,,,,,
ModSmCapB,u10784,1150.2623,1150.2623,,,,,
LtnCapBDotAbv,uni1E02,1150.371,1150.371,,,,,
LtnCapBLineBlw,uni1E06,1150.45,1150.45,,,,,
LtnCapBDotBlw,uni1E04,1150.471,1150.471,,,,,
LtnCapBBarredLowStem,uni0243,1150.72,1150.72,,,,,
ModCapBarredB,uni1D2F,1150.7223,1150.7223,,,,,
LtnSmCapBarredB,uni1D03,1150.7226,1150.7226,,,,,
LtnCapBHook,uni0181,1150.81,1150.81,,,,,
LtnCapBLftMidHook,uniA796,1150.82,1150.82,,,,,
LtnCapTnSix,uni0184,1150.83,1150.83,,,,,
LtnCapBTopbar,uni0182,1150.84,1150.84,,,,,
LtnCapBHook.TopBar,uni0181.TopBar,1150.841,1150.841,cv13,cv13,,0181,0181
LtnCapBeta,uniA7B4,1153.1,1153.1,,,,,
CyCapBe,uni0411,1160.1,1160.1,,,,,
CyCapSoftSgn,uni042C,1160.2,1160.2,,,,,
CyCapSemisoftSgn,uni048C,1160.3,1160.3,,,,,
CyCapHardSgn,uni042A,1160.4,1160.4,,,,,
CyCapYat,uni0462,1160.5,1160.5,,,,,
CyCapYeru,uni042B,1160.6,1160.6,,,,,
CyCapYeruDiaer,uni04F8,1160.7,1160.7,,,,,
MathFrktCapB,u1D505,1170.1,1170.1,,,,,
BitcoinSgn,uni20BF,1180.1,1180.1,,,,,
GrSmBeta,beta,1190.16,1190.16,,,,,
GrSubSmBeta,uni1D66,1190.21,1190.21,,,,,
ModSmBeta,uni1D5D,1190.23,1190.23,,,,,
GrSmBeta.Serif,beta.Serif,1191.16,1191.16,cv14,,,03B2,
GrSubSmBeta.Serif,uni1D66.Serif,1191.21,1191.21,cv14,,,1D66,
ModSmBeta.Serif,uni1D5D.Serif,1191.23,1191.23,cv14,,,1D5D,
LtnSmBeta,uniA7B5,1193.1,1193.1,,,,,
LtnCapSharpS,uni1E9E,1195.1,1195.1,,,,,
CySmEs,uni0441,1200.15,1200.15,,,,,
SmRomNumOneHundred,uni217D,1200.191,1200.191,,,,,
CySubSmEs,u1E05E,1200.21,1200.21,,,,,
ModSmC,uni1D9C,1200.23,1200.23,,,,,
ModCySmEs,u1E03F,1200.232,1200.232,,,,,
CombLtnSmC,uni0368,1200.24,1200.24,,,,,
LtnSmCAcute,cacute,1200.311,1200.311,,,,,
LtnSmCCircum,ccircumflex,1200.32,1200.32,,,,,
LtnSmCCaron,ccaron,1200.334,1200.334,,,,,
LtnSmCDotAbv,cdotaccent,1200.371,1200.371,,,,,
LtnSmCCedillaAcute,uni1E09,1200.61311,1200.61311,,,,,
CySmEsDesc,uni04AB,1200.62,1200.62,,,,,
ModCySmEsDesc,u1E06B,1200.621,1200.621,,,,,
LtnSmCRetrHook,u1DF1D,1200.64,1200.64,,,,,
LtnSmCPalHook,uniA794,1200.65,1200.65,,,,,
LtnSmCBar,uniA793,1200.72,1200.72,,,,,
LtnSmCStrk,uni023C,1200.75,1200.75,,,,,
LtnStretchedC,uni0297,1200.8,1200.8,,,,,
LtnSmCHook,uni0188,1200.82,1200.82,,,,,
LtnSmCCurl,uni0255,1200.91,1200.91,,,,,
LtnSupSmCCurl,uni1D9D,1200.9122,1200.9122,,,,,
LtnStretchedCCurl,u1DF0F,1200.918,1200.918,,,,,
LtnSmOpnO,uni0254,1210.1,1210.1,,,,,
LtnSmOpnO.TopSerif,uni0254.TopSerif,1210.2,1210.2,cv46,cv46,,0254,0254
LtnSupSmOpnO,uni1D53,1210.22,1210.22,,,,,
LtnSupSmOpnO.TopSerif,uni1D53.TopSerif,1210.221,1210.221,cv46,cv46,,1D53,1D53
LtnSmOpnORetrHook,uni1D97,1210.64,1210.64,,,,,
LtnSmOpnORetrHook.TopSerif,uni1D97.TopSerif,1210.641,1210.641,cv46,cv46,,1D97,1D97
LtnSmORingInside,uni2C7A,1210.76,1210.76,,,,,
LtnSmRevC,uni2184,1215.1,1215.1,,,,,
LtnSmRevCMiddleDot,uniA73F,1215.771,1215.771,,,,,
LtnSmSdwysOpnO,uni1D12,1220.1,1220.1,,,,,
CySmUkrainIe,uni0454,1240.1,1240.1,,,,,
CySmE,uni044D,1240.2,1240.2,,,,,
ModCySmE,u1E048,1240.22,1240.22,,,,,
CySmEDiaer,uni04ED,1240.236,1240.236,,,,,
CySmE.MongolStyle,uni044D.MongolStyle,1240.3,1240.3,cv80,cv80,,044D,044D
CyCapEs,uni0421,1250.15,1250.15,,,,,
RomNumOneHundred,uni216D,1250.19,1250.19,,,,,
ModCapC,C.sup,1250.23,1250.23,,,,,
LtnSmCapC,uni1D04,1250.26,1250.26,,,,,
LtnCapCAcute,Cacute,1250.311,1250.311,,,,,
LtnCapCCircum,Ccircumflex,1250.32,1250.32,,,,,
LtnCapCCaron,Ccaron,1250.334,1250.334,,,,,
LtnCapCDotAbv,Cdotaccent,1250.371,1250.371,,,,,
LtnCapCCedillaAcute,uni1E08,1250.61311,1250.61311,,,,,
CyCapEsDesc,uni04AA,1250.62,1250.62,,,,,
LtnCapCPalHook,uniA7C4,1250.65,1250.65,,,,,
LtnCapCBar,uniA792,1250.72,1250.72,,,,,
LtnCapCStrk,uni023B,1250.75,1250.75,,,,,
LtnCapCHook,uni0187,1250.82,1250.82,,,,,
EuroSgn,Euro,1260.1,1260.1,,,,,
ColonSgn,colonmonetary,1261.1,1261.1,,,,,
EuroCurrSgn,uni20A0,1262.1,1262.1,,,,,
CruzeiroSgn,uni20A2,1263.1,1263.1,,,,,
CediSign,uni20B5,1264.1,1264.1,,,,,
RomNumSixLate,uni2185,1265.19,1265.19,,,,,
LtrBlackCapC,uni212D,1270.1,1270.1,,,,,
CopCapEie,uni2C88,1275.1,1275.1,,,,,
LtnCapOpnO,uni0186,1280.1,1280.1,,,,,
LtnCapOpnO.TopSerif,uni0186.TopSerif,1280.121,1280.121,cv46,cv46,,0186,0186
LtnSmCapOpnO,uni1D10,1280.26,1280.26,,,,,
LtnSmCapOpnO.TopSerif,uni1D10.TopSerif,1280.261,1280.261,cv46,cv46,,1D10,1D10
RomNumRevOneHundred,uni2183,1285.1,1285.1,,,,,
LtnCapRevCMiddleDot,uniA73E,1285.771,1285.771,,,,,
CyCapUkrainIe,uni0404,1290.1,1290.1,,,,,
CyCapE,uni042D,1295.1,1295.1,,,,,
CyCapEDiaer,uni04EC,1295.36,1295.36,,,,,
CyCapE.MongolStyle,uni042D.MongolStyle,1295.95,1295.95,cv80,cv80,,042D,042D
CySmKomiDe,uni0501,1300.15,1300.15,,,,,
SmRomNumFiveHundred,uni217E,1300.19,1300.19,,,,,
LtnSupSmD,uni1D48,1300.22,1300.22,,,,,
CombLtnSmD,uni0369,1300.24,1300.24,,,,,
LtnSmDCaron.Caron,dcaron.Caron,1300.334,1300.334,cv77,cv77,,010F,010F
LtnSmDDotAbv,uni1E0B,1300.371,1300.371,,,,,
LtnSmDCircumBlw,uni1E13,1300.42,1300.42,,,,,
LtnSmDLineBlw,uni1E0F,1300.45,1300.45,,,,,
LtnSmDDotBlw,uni1E0D,1300.471,1300.471,,,,,
LtnSmDCedilla,uni1E11,1300.473,1300.473,,,,,
LtnSmDCaron,dcaron,1300.52,1300.52,,,,,
LtnSmDPalHook,uni1D81,1300.65,1300.65,,,,,
LtnSmDShortStrk,uniA7C8,1300.71,1300.71,,,,,
LtnSmDBarredStem,dcroat,1300.72,1300.72,,,,,
LtnSmDBarredStem.BarBowl,dcroat.BarBowl,1300.721,1300.721,ss04,ss04,,0111,0111
DongSgn,dong,1300.7245,1300.7245,,,,,
LtnSmDMiddleTilde,uni1D6D,1300.74,1300.74,,,,,
LtnSmDum,uniA771,1300.75,1300.75,,,,,
LtnSmDHook,uni0257,1300.81,1300.81,,,,,
ModSmDHook,u1078C,1300.8123,1300.8123,,,,,
LtnSmDHook.TopBar,uni0257.TopBar,1300.82,1300.82,cv17,cv17,,0257,0257
LtnSmDTail,uni0256,1300.86,1300.86,,,,,
ModSmDTail,u1078B,1300.8623,1300.8623,,,,,
LtnSmDTailHook,uni1D91,1300.87,1300.87,,,,,
ModSmDTailHook,u1078D,1300.8723,1300.8723,,,,,
LtnSmDMidLftHook,u1DF25,1300.88,1300.88,,,,,
LtnSmDCurl,uni0221,1300.91,1300.91,,,,,
LtnSmDTopbar,uni018C,1309.1,1309.1,,,,,
LtnSmDBDigraph,uni0238,1310.1,1310.1,,,,,
LtnSmDz,uni01F3,1311.1,1311.1,,,,,
LtnSmDzCaron,uni01C6,1311.334,1311.334,,,,,
LtnSmDzDigraph,uni02A3,1312.1,1312.1,,,,,
ModSmDzDigraph,u10787,1312.23,1312.23,,,,,
LtnSmDzRetrHook,uniAB66,1312.64,1312.64,,,,,
ModSmDzRetrHook,u10788,1312.6423,1312.6423,,,,,
LtnSmDzDigraphCurl,uni02A5,1312.91,1312.91,,,,,
ModSmDzDigraphCurl,u10789,1312.9123,1312.9123,,,,,
LtnSmDezhDigraph,uni02A4,1314.1,1314.1,,,,,
ModSmDezhDigraph,u1078A,1314.23,1314.23,,,,,
LtnSmDezhDigraphRetrHook,u1DF19,1314.64,1314.64,,,,,
LtnSmDezhDigraphPalHook,u1DF12,1314.65,1314.65,,,,,
CySmKomiDje,uni0503,1320.2,1320.2,,,,,
LtnSmDelta,uni1E9F,1331.1,1331.1,,,,,
GrSmDelta,delta,1331.16,1331.16,,,,,
ModSmDelta,uni1D5F,1331.23,1331.23,,,,,
LtnSmEth,eth,1340.1,1340.1,,,,,
ModSmEth,uni1D9E,1340.23,1340.23,,,,,
RomNumFiveHundred,uni216E,1350.19,1350.19,,,,,
ModCapD,uni1D30,1350.23,1350.23,,,,,
LtnSmCapD,uni1D05,1350.26,1350.26,,,,,
LtnCapDCaron,Dcaron,1350.334,1350.334,,,,,
LtnCapDDotAbv,uni1E0A,1350.371,1350.371,,,,,
LtnCapDCircumBlw,uni1E12,1350.42,1350.42,,,,,
LtnCapDLineBlw,uni1E0E,1350.45,1350.45,,,,,
LtnCapDDotBlw,uni1E0C,1350.471,1350.471,,,,,
LtnCapDCedilla,uni1E10,1350.61,1350.61,,,,,
LtnCapDShortStrk,uniA7C7,1350.71,1350.71,,,,,
LtnCapEth,Eth,1350.72,1350.72,,,,,
LtnCapDStrk,Dcroat,1350.721,1350.721,,,,,
LtnCapAfricanD,uni0189,1350.722,1350.722,,,,,
LtnSmCapEth,uni1D06,1350.7226,1350.7226,,,,,
LtnCapDStrkHook,uniF20D,1350.7281,1350.7281,,,,,
LtnCapDHook,uni018A,1350.81,1350.81,,,,,
LtnCapDHook.TopBar,uni018A.TopBar,1350.82,1350.82,cv17,cv17,,018A,018A
LtnCapDTopbar,uni018B,1359.1,1359.1,,,,,
LtnCapDSmZ,uni01F2,1360.1,1360.1,,,,,
LtnCapDSmZCaron,uni01C5,1360.334,1360.334,,,,,
LtnCapDz,uni01F1,1361.1,1361.1,,,,,
LtnCapDzCaron,uni01C4,1361.334,1361.334,,,,,
CyCapKomiDe,uni0500,1370.1,1370.1,,,,,
CyCapKomiDje,uni0502,1370.2,1370.2,,,,,
GrCapDelta,uni0394,1380.1,1380.1,,,,,
RomNumFiveThousand,uni2181,1390.1,1390.1,,,,,
RomNumOneThousandCD,uni2180,1391.1,1391.1,,,,,
RomNumTenThousand,uni2182,1392.1,1392.1,,,,,
RomNumFiftyThousand,uni2187,1393.1,1393.1,,,,,
RomNumOneHundredThousand,uni2188,1394.1,1394.1,,,,,
DrachmaSgn,uni20AF,1395.1,1395.1,,,,,
CySmIe,uni0435,1400.15,1400.15,,,,,
CySubSmIe,u1E056,1400.151,1400.151,,,,,
ModCySmIe,u1E035,1400.152,1400.152,,,,,
LtnSubSmE,uni2091,1400.21,1400.21,,,,,
LtnSupSmE,uni1D49,1400.22,1400.22,,,,,
CombLtnSmE,uni0364,1400.24,1400.24,,,,,
CySmIeGrave,uni0450,1400.31315,1400.31315,,,,,
LtnSmEDblGrave,uni0205,1400.314,1400.314,,,,,
LtnSmECircumAcute,uni1EBF,1400.32311,1400.32311,,,,,
LtnSmECircumAcute.VN,uni1EBF.VN,1400.323111,1400.323111,cv75,cv75,,1EBF,1EBF
LtnSmECircumGrave,uni1EC1,1400.32313,1400.32313,,,,,
LtnSmECircumGrave.VN,uni1EC1.VN,1400.323131,1400.323131,cv75,cv75,,1EC1,1EC1
LtnSmECircumTilde,uni1EC5,1400.3234,1400.3234,,,,,
LtnSmECircumTilde.VN,uni1EC5.VN,1400.32341,1400.32341,cv75,cv75,,1EC5,1EC5
LtnSmECircumHookAbv,uni1EC3,1400.3238,1400.3238,,,,,
LtnSmECircumHookAbv.VN,uni1EC3.VN,1400.32381,1400.32381,cv75,cv75,,1EC3,1EC3
LtnSmECircumDotBlw,uni1EC7,1400.32471,1400.32471,,,,,
LtnSmEInvBreve,uni0207,1400.331,1400.331,,,,,
LtnSmEBreve,ebreve,1400.332,1400.332,,,,,
CySmIeBreve,uni04D7,1400.33215,1400.33215,,,,,
LtnSmECaron,ecaron,1400.333,1400.333,,,,,
LtnSmETilde,uni1EBD,1400.34,1400.34,,,,,
LtnSmEMacron,emacron,1400.35,1400.35,,,,,
LtnSmEMacronAcute,uni1E17,1400.35311,1400.35311,,,,,
LtnSmEMacronGrave,uni1E15,1400.35313,1400.35313,,,,,
CySmIo,uni0451,1400.3615,1400.3615,,,,,
LtnSmEDotAbv,edotaccent,1400.371,1400.371,,,,,
LtnSmEHookAbv,uni1EBB,1400.38,1400.38,,,,,
LtnSmECircumBlw,uni1E19,1400.42,1400.42,,,,,
LtnSmETildeBlw,uni1E1B,1400.44,1400.44,,,,,
LtnSmEDotBlw,uni1EB9,1400.471,1400.471,,,,,
LtnSmENotch,uni2C78,1400.54,1400.54,,,,,
LtnSmECedilla,uni0229,1400.61,1400.61,,,,,
LtnSmECedillaBreve,uni1E1D,1400.61332,1400.61332,,,,,
LtnSmEOgonek,eogonek,1400.62,1400.62,,,,,
LtnSmEOgonek.RetroHook,eogonek.RetroHook,1400.63,1400.63,cv76,cv76,,0119,0119
LtnSmERetrHook,uni1D92,1400.64,1400.64,,,,,
LtnSmEStrk,uni0247,1400.75,1400.75,,,,,
CySmAbkhasChe,uni04BD,1410.1,1410.1,,,,,
CySmAbkhasCheDesc,uni04BF,1410.62,1410.62,,,,,
LtnSmTurnedE,uni01DD,1420.1,1420.1,,,,,
LtnSmSchwa,uni0259,1420.11,1420.11,,,,,
CySmSchwa,uni04D9,1420.15,1420.15,,,,,
LtnSubSmSchwa,uni2094,1420.21,1420.21,,,,,
LtnSupSmSchwa,uni1D4A,1420.22,1420.22,,,,,
ModCySmSchwa,u1E04B,1420.222,1420.222,,,,,
CySmSchwaDiaer,uni04DB,1420.361,1420.361,,,,,
LtnSmSchwaRetrHook,uni1D95,1420.641,1420.641,,,,,
LtnSmSchwaHook,uni025A,1420.821,1420.821,,,,,
LtnSmRevE,uni0258,1425.1,1425.1,,,,,
LtnSupSmRevE,u1078E,1425.22,1425.22,,,,,
LtnSmOpnE,uni025B,1430.1,1430.1,,,,,
GrSmEpsilon,epsilon,1430.16,1430.16,,,,,
LtnSupSmOpnE,uni1D4B,1430.22,1430.22,,,,,
LtnSmOpnERetrHook,uni1D93,1430.64,1430.64,,,,,
LtnSmRevOpnE,uni025C,1431.1,1431.1,,,,,
LtnSupSmRevOpnE,uni1D9F,1431.22,1431.22,,,,,
LtnSmRevOpnERetrHook,uni1D94,1431.64,1431.64,,,,,
LtnSmRevOpnEHook,uni025D,1431.82,1431.82,,,,,
LtnSmTrndOpnE,uni1D08,1432.1,1432.1,,,,,
ModSmTrndOpnE,uni1D4C,1432.23,1432.23,,,,,
LtnSmClosedOpnE,uni029A,1433.1,1433.1,,,,,
LtnSmClosedRevOpnE,uni025E,1434.1,1434.1,,,,,
LtnSupSmClosedRevOpnE,u1078F,1434.22,1434.22,,,,,
CySmRevZe,uni0511,1435.1,1435.1,,,,,
CySmZe,uni0437,1440.1,1440.1,,,,,
CySubSmZe,u1E058,1440.11,1440.11,,,,,
ModCySmZe,u1E037,1440.12,1440.12,,,,,
CySmZeDiaer,uni04DF,1440.36,1440.36,,,,,
CySmZeDesc,uni0499,1440.65,1440.65,,,,,
CySmKomiDzje,uni0507,1441.1,1441.1,,,,,
CySmKomiZje,uni0505,1442.1,1442.1,,,,,
CyCapIe,uni0415,1450.15,1450.15,,,,,
GrCapEpsilon,Epsilon,1450.16,1450.16,,,,,
ModCapE,uni1D31,1450.23,1450.23,,,,,
LtnSmCapE,uni1D07,1450.26,1450.26,,,,,
CyCapIeGrave,uni0400,1450.31315,1450.31315,,,,,
LtnCapEDblGrave,uni0204,1450.314,1450.314,,,,,
LtnCapECircumAcute,uni1EBE,1450.32311,1450.32311,,,,,
LtnCapECircumAcute.VN,uni1EBE.VN,1450.323111,1450.323111,cv75,cv75,,1EBE,1EBE
LtnCapECircumGrave,uni1EC0,1450.32313,1450.32313,,,,,
LtnCapECircumGrave.VN,uni1EC0.VN,1450.323131,1450.323131,cv75,cv75,,1EC0,1EC0
LtnCapECircumTilde,uni1EC4,1450.3234,1450.3234,,,,,
LtnCapECircumTilde.VN,uni1EC4.VN,1450.32341,1450.32341,cv75,cv75,,1EC4,1EC4
LtnCapECircumHookAbv,uni1EC2,1450.3238,1450.3238,,,,,
LtnCapECircumHookAbv.VN,uni1EC2.VN,1450.32381,1450.32381,cv75,cv75,,1EC2,1EC2
LtnCapECircumDotBlw,uni1EC6,1450.32471,1450.32471,,,,,
LtnCapEInvBreve,uni0206,1450.331,1450.331,,,,,
LtnCapEBreve,Ebreve,1450.332,1450.332,,,,,
CyCapIeBreve,uni04D6,1450.333,1450.333,,,,,
LtnCapECaron,Ecaron,1450.334,1450.334,,,,,
LtnCapETilde,uni1EBC,1450.34,1450.34,,,,,
LtnCapEMacron,Emacron,1450.35,1450.35,,,,,
LtnCapEMacronAcute,uni1E16,1450.35311,1450.35311,,,,,
LtnCapEMacronGrave,uni1E14,1450.35313,1450.35313,,,,,
CyCapIo,uni0401,1450.3615,1450.3615,,,,,
LtnCapEDotAbv,Edotaccent,1450.371,1450.371,,,,,
LtnCapEHookAbv,uni1EBA,1450.38,1450.38,,,,,
LtnCapECircumBlw,uni1E18,1450.42,1450.42,,,,,
LtnCapETildeBlw,uni1E1A,1450.44,1450.44,,,,,
LtnCapEDotBlw,uni1EB8,1450.471,1450.471,,,,,
LtnCapECedilla,uni0228,1450.61,1450.61,,,,,
LtnCapECedillaBreve,uni1E1C,1450.61332,1450.61332,,,,,
LtnCapEOgonek,Eogonek,1450.62,1450.62,,,,,
LtnCapEOgonek.RetroHook,Eogonek.RetroHook,1450.63,1450.63,cv76,cv76,,0118,0118
LtnCapEStrk,uni0246,1450.75,1450.75,,,,,
LtnSmCapTurnedE,uni2C7B,1451.1,1451.1,,,,,
CyCapAbkhasChe,uni04BC,1460.1,1460.1,,,,,
CyCapAbkhasCheDesc,uni04BE,1460.62,1460.62,,,,,
LtnCapRevE,uni018E,1470.1,1470.1,,,,,
ThereExists,existential,1470.12,1470.12,,,,,
ThereDoesNotExist,uni2204,1470.1275,1470.1275,,,,,
ModCapRevE,uni1D32,1470.22,1470.22,,,,,
LtnCapSchwa,uni018F,1475.1,1475.1,,,,,
CyCapSchwa,uni04D8,1475.15,1475.15,,,,,
CyCapSchwaDiaer,uni04DA,1475.361,1475.361,,,,,
LtnCapOpnE,uni0190,1480.1,1480.1,,,,,
LtnCapRevOpnE,uniA7AB,1481.1,1481.1,,,,,
CyCapRevZe,uni0510,1485.1,1485.1,,,,,
CyCapZe,uni0417,1490.1,1490.1,,,,,
CyCapZeDiaer,uni04DE,1490.36,1490.36,,,,,
CyCapZeDesc,uni0498,1490.65,1490.65,,,,,
CyCapKomiDzje,uni0506,1491.1,1491.1,,,,,
CyCapKomiZje,uni0504,1492.1,1492.1,,,,,
LtnSmF.SItal,f.SItal,1500.11,1500.11,ss05,ss05,,0066,0066
LtnSupSmF,uni1DA0,1500.22,1500.22,,,,,
LtnSmFDotAbv,uni1E1F,1500.371,1500.371,,,,,
LtnSmFDotAbv.SItal,uni1E1F.SItal,1500.37111,1500.37111,ss05,ss05,,1E1F,1E1F
LtnSmFPalHook,uni1D82,1500.65,1500.65,,,,,
LtnSmFMiddleTilde,uni1D6E,1500.72,1500.72,,,,,
LtnSmFHookStrk,uniA799,1500.9,1500.9,,,,,
LtnLigSmFSmI,f_i,1510.1,1510.1,,,,0066 0069 ,0066 0069
LtnLigSmFSmI.SItal,f_i.SItal,1510.11,1510.11,ss05,ss05,,0066 0069 ,0066 0069
LtnLigSmFSmI.TailI,f_i.TailI,1510.76,1510.76,,cv31,,,0066 0069
LtnSmLigFi.TailI,fi.TailI,1511.76,1511.76,,cv31,,,FB01
LtnLigSmFSmL,f_l,1512.1,1512.1,,,,0066 006C ,0066 006C
LtnLigSmFSmL.SItal,f_l.SItal,1512.11,1512.11,ss05,ss05,,0066 006C ,0066 006C
LtnLigSmFSmL.TailL,f_l.TailL,1512.76,1512.76,,cv39,,,0066 006C
LtnSmLigFl.TailL,fl.TailL,1513.76,1513.76,,cv39,,,FB02
LtnLigSmFSmFSmI,f_f_i,1514.1,1514.1,,,,0066 0066 0069,0066 0066 0069
LtnLigSmFSmFSmI.SItal,f_f_i.SItal,1514.11,1514.11,ss05,ss05,,0066 0066 0069,0066 0066 0069
LtnLigSmFSmFSmI.TailI,f_f_i.TailI,1514.76,1514.76,,cv31,,,0066 0066 0069
LtnSmLigFfi,ffi,1515.1,1515.1,,,,,
LtnSmLigFfi.TailI,ffi.TailI,1515.76,1515.76,,cv31,,,FB03
LtnLigSmFSmFSmL,f_f_l,1516.1,1516.1,,,,0066 0066 006C,0066 0066 006C
LtnLigSmFSmFSmL.SItal,f_f_l.SItal,1516.11,1516.11,ss05,ss05,,0066 0066 006C,0066 0066 006C
LtnLigSmFSmFSmL.TailL,f_f_l.TailL,1516.76,1516.76,,cv39,,,0066 0066 006C
LtnSmLigFfl,ffl,1517.1,1517.1,,,,,
LtnSmLigFfl.TailL,ffl.TailL,1517.76,1517.76,,cv39,,,FB04
LtnLigSmFSmF,f_f,1518.1,1518.1,,,,0066 0066 ,0066 0066
LtnLigSmFSmF.SItal,f_f.SItal,1518.11,1518.11,ss05,ss05,,0066 0066 ,0066 0066
LtnSmLigFf,ff,1519.1,1519.1,,,,,
LtnSmFengDigraph,uni02A9,1520.1,1520.1,,,,,
ModSmFengDigraph,u10790,1520.23,1520.23,,,,,
LtnSmFengDigraphTrill,u1DF00,1521.1,1521.1,,,,,
LtnSmLngS,longs,1530.1,1530.1,,,,,
LtnSmLngSDotAbv,uni1E9B,1530.371,1530.371,,,,,
LtnSmLngSHighStrk,uni1E9D,1530.72,1530.72,,,,,
LtnSmLngSDiagStrk,uni1E9C,1530.75,1530.75,,,,,
CySmGhe,uni0433,1540.1,1540.1,,,,,
CySubSmGhe,u1E054,1540.11,1540.11,,,,,
ModCySmGhe,u1E033,1540.12,1540.12,,,,,
CySmGhe.Serb,uni0433.Serb,1540.15,1540.15,cv84,cv84,,0433,0433
CySubSmGhe.Serb,u1E054.Serb,1540.151,1540.151,cv84,cv84,,1E054,1E054
ModCySmGhe.Serb,u1E033.Serb,1540.152,1540.152,cv84,cv84,,1E033,1E033
CySmGje,uni0453,1540.2,1540.2,,,,,
CySmGje.Serb,uni0453.Serb,1540.25,1540.25,cv84,cv84,,0453,0453
CySmGheUpturn,uni0491,1540.3,1540.3,,,,,
CySubSmGheUpturn,u1E067,1540.31,1540.31,,,,,
CySmGheDesc,uni04F7,1540.4,1540.4,,,,,
CySmGheStrk,uni0493,1540.5,1540.5,,,,,
