1425.1,LtnSmRevE
1425.22,LtnSupSmRevE
1430.1,LtnSmOpnE
1430.16,GrSmEpsilon
1430.22,LtnSupSmOpnE
1430.64,LtnSmOpnERetrHook
1431.1,LtnSmRevOpnE
1431.22,LtnSupSmRevOpnE
1431.64,LtnSmRevOpnERetrHook
1431.82,LtnSmRevOpnEHook
1432.1,LtnSmTrndOpnE
1432.23,ModSmTrndOpnE
1433.1,LtnSmClosedOpnE
1434.1,LtnSmClosedRevOpnE
1434.22,LtnSupSmClosedRevOpnE
1435.1,CySmRevZe
1440.1,CySmZe
1440.36,CySmZeDiaer
1440.65,CySmZeDesc
1441.1,CySmKomiDzje
1442.1,CySmKomiZje
1450.15,CyCapIe
1450.16,GrCapEpsilon
1450.23,ModCapE
1450.26,LtnSmCapE
1450.31315,CyCapIeGrave
1450.314,LtnCapEDblGrave
1450.32311,LtnCapECircumAcute
1450.323111,LtnCapECircumAcute.VN
1450.32313,LtnCapECircumGrave
1450.323131,LtnCapECircumGrave.VN
1450.3234,LtnCapECircumTilde
1450.32341,LtnCapECircumTilde.VN
1450.3238,LtnCapECircumHookAbv
1450.32381,LtnCapECircumHookAbv.VN
1450.32471,LtnCapECircumDotBlw
1450.331,LtnCapEInvBreve
1450.332,LtnCapEBreve
1450.333,CyCapIeBreve
1450.334,LtnCapECaron
1450.34,LtnCapETilde
1450.35,LtnCapEMacron
1450.35311,LtnCapEMacronAcute
1450.35313,LtnCapEMacronGrave
1450.3615,CyCapIo
1450.371,LtnCapEDotAbv
1450.38,LtnCapEHookAbv
1450.42,LtnCapECircumBlw
1450.44,LtnCapETildeBlw
1450.471,LtnCapEDotBlw
1450.61,LtnCapECedilla
1450.61332,LtnCapECedillaBreve
1450.62,LtnCapEOgonek
1450.63,LtnCapEOgonek.RetroHook
1450.75,LtnCapEStrk
1451.1,LtnSmCapTurnedE
1460.1,CyCapAbkhasChe
1460.62,CyCapAbkhasCheDesc
1470.1,LtnCapRevE
1470.12,ThereExists
1470.1275,ThereDoesNotExist
1470.22,ModCapRevE
1475.1,LtnCapSchwa
1475.15,CyCapSchwa
1475.361,CyCapSchwaDiaer
1480.1,LtnCapOpnE
1481.1,LtnCapRevOpnE
1485.1,CyCapRevZe
1490.1,CyCapZe
1490.36,CyCapZeDiaer
1490.65,CyCapZeDesc
1491.1,CyCapKomiDzje
1492.1,CyCapKomiZje
1500.11,LtnSmF.SItal
1500.22,LtnSupSmF
1500.371,LtnSmFDotAbv
1500.37111,LtnSmFDotAbv.SItal
1500.65,LtnSmFPalHook
1500.72,LtnSmFMiddleTilde
1500.9,LtnSmFHookStrk
1510.1,LtnLigSmFSmI
1510.11,LtnLigSmFSmI.SItal
1510.76,LtnLigSmFSmI.TailI
1511.76,LtnSmLigFi.TailI
1512.1,LtnLigSmFSmL
1512.11,LtnLigSmFSmL.SItal
1512.76,LtnLigSmFSmL.TailL
1513.76,LtnSmLigFl.TailL
1514.1,LtnLigSmFSmFSmI
1514.11,LtnLigSmFSmFSmI.SItal
1514.76,LtnLigSmFSmFSmI.TailI
1515.1,LtnSmLigFfi
1515.76,LtnSmLigFfi.TailI
1516.1,LtnLigSmFSmFSmL
1516.11,LtnLigSmFSmFSmL.SItal
1516.76,LtnLigSmFSmFSmL.TailL
1517.1,LtnSmLigFfl
1517.76,LtnSmLigFfl.TailL
1518.1,LtnLigSmFSmF
1518.11,LtnLigSmFSmF.SItal
1519.1,LtnSmLigFf
1520.1,LtnSmFengDigraph
1530.1,LtnSmLngS
1530.371,LtnSmLngSDotAbv
1530.72,LtnSmLngSHighStrk
1530.75,LtnSmLngSDiagStrk
1540.1,CySmGhe
1540.15,CySmGhe.Serb
1540.2,CySmGje
1540.3,CySmGheUpturn
1540.4,CySmGheDesc
1540.5,CySmGheStrk
1540.51,CySmGheStrk.SItal
1540.6,CySmGheStrkDesc
1540.61,CySmGheStrkDesc.SItal
1540.7,CySmGheStrkHook
1540.71,CySmGheStrkHook.SItal
1550.26,LtnSmCapF
1550.371,LtnCapFDotAbv
1550.73,FrenchFrancSgn
1550.85,LtnCapFHook
1550.9,LtnCapFHookStrk
1570.1,LtnCapRevF
1590.1,CyCapGhe
1590.16,GrCapGamma
1590.1626,GrSmCapGamma
1590.2,CyCapGje
1590.3,CyCapGheUpturn
1590.4,CyCapGheDesc
1590.5,CyCapGheStrk
1590.6,CyCapGheStrkDesc
1590.7,CyCapGheStrkHook
1600.22,LtnSupSmG
1600.2214,LtnSupSmG.SngBowl
1600.311,LtnSmGAcute
1600.32,LtnSmGCircum
1600.332,LtnSmGBreve
1600.334,LtnSmGCaron
1600.35,LtnSmGMacron
1600.371,LtnSmGDotAbv
1600.61,LtnSmGCedilla
1600.71,LtnSmGBarredBowl
1600.72,LtnSmGStrk
1600.75,LtnSmGDiagStrk
1600.7514,LtnSmGDiagStrk.SngBowl
1610.1,LtnSmG
1610.1,LtnSmG.SngBowl
1610.11,LtnSmScriptG
1610.22,LtnSupSmScriptG
1610.311,LtnSmGAcute.SngBowl
1610.32,LtnSmGCircum.SngBowl
1610.332,LtnSmGBreve.SngBowl
1610.334,LtnSmGCaron.SngBowl
1610.35,LtnSmGMacron.SngBowl
1610.371,LtnSmGDotAbv.SngBowl
1610.61,LtnSmGCedilla.SngBowl
1610.65,LtnSmScriptGPalHook
1610.71,LtnSmGBarredSngBowl
1610.81,LtnSmGHook
1620.1,LtnSmTurnedG
1631.1,LtnSmInsularG
1632.1,LtnSmTrndInsularG
1640.1,CySmKomiSje
1650.23,ModCapG
1650.26,LtnSmCapG
1650.311,LtnCapGAcute
1650.32,LtnCapGCircum
1650.332,LtnCapGBreve
1650.334,LtnCapGCaron
1650.35,LtnCapGMacron
1650.371,LtnCapGDotAbv
1650.61,LtnCapGCedilla
1650.72,LtnCapGStrk
1650.75,LtnCapGDiagStrk
1650.81,LtnCapGHook
1650.8126,LtnSmCapGHook
1655.1,LtnCapScriptG
1660.1,MathFrktCapG
1670.1,GuaraniSign
1680.1,LtnCapInsularG
1681.1,LtnCapTrndInsularG
1690.1,CyCapKomiSje
1700.21,LtnSubSmH
1700.23,ModSmH
1700.24,CombLtnSmH
1700.32,LtnSmHCircum
1700.334,LtnSmHCaron
1700.36,LtnSmHDiaer
1700.371,LtnSmHDotAbv
1700.432,LtnSmHBreveBlw
1700.45,LtnSmHLineBlw
1700.471,LtnSmHDotBlw
1700.61,LtnSmHCedilla
1700.65,LtnSmHPalHook
1700.72,LtnSmHStrk
1700.73,LtnSmHStrk.VertStrk
1700.7415,CySmTshe
1700.7423,ModSmHStrk
1700.7485,CySmDje
1700.81,LtnSmHHook
1700.8123,ModSmHHook
1700.85,LtnSmHeng
1700.87,LtnSmHengHook
1700.89,LtnSmHDesc
1700.92,LtnSmHv
1701.1,LtnSmHalfH
1710.1,LtnSmTurnedH
1710.23,ModSmTurnedH
1710.81,LtnSmTurnedHFishhook
1710.87,LtnSmTurnedHFishhookTail
1720.1,CySmShha
1720.11,CySmShha.UCStyle
1720.2,CySmGheMiddleHook
1720.3,CySmShhaDesc
1725.1,CySmEn
1725.2,CySmLigEnGhe
1725.3,CySmEnDesc
1725.4,CySmEnTail
1725.5,CySmNje
1725.6,CySmEnHook
1725.65,CySmEnLftHook
1725.7,CySmKomiNje
1725.8,CySmEnMiddleHook
1730.1,CySmPe
1730.15,CySmPe.Serb
1730.189,CySmPeDesc
1730.2,CySmPeMiddleHook
1730.3,CySmDzhe
1730.4,CySmTse
1730.5,CySmSha
1730.6,CySmShcha
1730.7,GrSmCapPi
1750.15,CyCapEn
1750.16,GrCapEta
1750.23,ModCapH
1750.231,ModCyCapEn
1750.26,LtnSmCapH
1750.32,LtnCapHCircum
1750.334,LtnCapHCaron
1750.36,LtnCapHDiaer
1750.371,LtnCapHDotAbv
1750.432,LtnCapHBreveBlw
1750.471,LtnCapHDotBlw
